Кол-во вершин;Конфигурация графа;Диаметр;Средний путь;Время (мкс);Кол-во соединений
311;C(311, 11, 93, 102);7;4.56129;164596326;933
311;C(311, 12, 17, 139);7;4.56129;164596326;933
311;C(311, 12, 29, 126);7;4.56129;164596326;933
311;C(311, 12, 37, 129);7;4.56129;164596326;933
311;C(311, 12, 62, 90);7;4.56129;164596326;933
311;C(311, 12, 83, 153);7;4.56129;164596326;933
311;C(311, 12, 98, 113);7;4.56129;164596326;933
311;C(311, 13, 19, 150);7;4.56129;164596326;933
311;C(311, 13, 21, 148);7;4.56129;164596326;933
311;C(311, 13, 58, 119);7;4.56129;164596326;933
311;C(311, 13, 59, 153);7;4.56129;164596326;933
311;C(311, 13, 62, 66);7;4.56129;164596326;933
311;C(311, 13, 64, 88);7;4.56129;164596326;933
311;C(311, 14, 18, 147);7;4.56129;164596326;933
311;C(311, 14, 23, 45);7;4.56129;164596326;933
311;C(311, 14, 32, 97);7;4.56129;164596326;933
311;C(311, 14, 80, 93);7;4.56129;164596326;933
311;C(311, 14, 105, 135);7;4.56129;164596326;933
311;C(311, 15, 26, 42);7;4.56129;164596326;933
311;C(311, 15, 33, 92);7;4.56129;164596326;933
311;C(311, 15, 43, 78);7;4.56129;164596326;933
311;C(311, 15, 72, 124);7;4.56129;164596326;933
311;C(311, 15, 96, 99);7;4.56129;164596326;933
311;C(311, 16, 21, 120);7;4.56129;164596326;933
311;C(311, 16, 22, 81);7;4.56129;164596326;933
311;C(311, 16, 27, 47);7;4.56129;164596326;933
311;C(311, 16, 65, 143);7;4.56129;164596326;933
311;C(311, 16, 139, 153);7;4.56129;164596326;933
311;C(311, 17, 23, 67);7;4.56129;164596326;933
311;C(311, 17, 28, 36);7;4.56129;164596326;933
311;C(311, 17, 50, 140);7;4.56129;164596326;933
311;C(311, 17, 87, 125);7;4.56129;164596326;933
311;C(311, 17, 105, 129);7;4.56129;164596326;933
311;C(311, 18, 31, 74);7;4.56129;164596326;933
311;C(311, 18, 38, 100);7;4.56129;164596326;933
311;C(311, 18, 53, 130);7;4.56129;164596326;933
311;C(311, 18, 93, 135);7;4.56129;164596326;933
311;C(311, 18, 112, 122);7;4.56129;164596326;933
311;C(311, 19, 20, 44);7;4.56129;164596326;933
311;C(311, 19, 29, 71);7;4.56129;164596326;933
311;C(311, 19, 104, 153);7;4.56129;164596326;933
311;C(311, 20, 42, 96);7;4.56129;164596326;933
311;C(311, 20, 56, 69);7;4.56129;164596326;933
311;C(311, 20, 101, 152);7;4.56129;164596326;933
311;C(311, 20, 104, 150);7;4.56129;164596326;933
311;C(311, 20, 128, 132);7;4.56129;164596326;933
311;C(311, 21, 27, 65);7;4.56129;164596326;933
311;C(311, 21, 88, 121);7;4.56129;164596326;933
311;C(311, 22, 52, 76);7;4.56129;164596326;933
311;C(311, 22, 80, 105);7;4.56129;164596326;933
311;C(311, 22, 83, 108);7;4.56129;164596326;933
311;C(311, 22, 107, 125);7;4.56129;164596326;933
311;C(311, 23, 60, 126);7;4.56129;164596326;933
311;C(311, 23, 74, 86);7;4.56129;164596326;933
311;C(311, 23, 85, 97);7;4.56129;164596326;933
311;C(311, 23, 87, 136);7;4.56129;164596326;933
311;C(311, 24, 33, 34);7;4.56129;164596326;933
311;C(311, 24, 53, 74);7;4.56129;164596326;933
311;C(311, 24, 58, 59);7;4.56129;164596326;933
311;C(311, 24, 85, 115);7;4.56129;164596326;933
311;C(311, 24, 124, 131);7;4.56129;164596326;933
311;C(311, 25, 32, 130);7;4.56129;164596326;933
311;C(311, 25, 54, 55);7;4.56129;164596326;933
311;C(311, 25, 70, 147);7;4.56129;164596326;933
311;C(311, 25, 103, 120);7;4.56129;164596326;933
311;C(311, 25, 107, 121);7;4.56129;164596326;933
311;C(311, 25, 146, 151);7;4.56129;164596326;933
311;C(311, 26, 73, 116);7;4.56129;164596326;933
311;C(311, 26, 124, 132);7;4.56129;164596326;933
311;C(311, 26, 128, 135);7;4.56129;164596326;933
311;C(311, 27, 57, 150);7;4.56129;164596326;933
311;C(311, 27, 76, 116);7;4.56129;164596326;933
311;C(311, 27, 109, 111);7;4.56129;164596326;933
311;C(311, 27, 128, 143);7;4.56129;164596326;933
311;C(311, 28, 41, 101);7;4.56129;164596326;933
311;C(311, 28, 46, 90);7;4.56129;164596326;933
311;C(311, 28, 64, 117);7;4.56129;164596326;933
311;C(311, 28, 125, 151);7;4.56129;164596326;933
311;C(311, 29, 62, 98);7;4.56129;164596326;933
311;C(311, 29, 77, 92);7;4.56129;164596326;933
311;C(311, 29, 96, 149);7;4.56129;164596326;933
311;C(311, 30, 52, 84);7;4.56129;164596326;933
311;C(311, 30, 63, 144);7;4.56129;164596326;933
311;C(311, 30, 66, 127);7;4.56129;164596326;933
311;C(311, 30, 86, 155);7;4.56129;164596326;933
311;C(311, 30, 113, 119);7;4.56129;164596326;933
311;C(311, 31, 33, 149);7;4.56129;164596326;933
311;C(311, 31, 34, 100);7;4.56129;164596326;933
311;C(311, 31, 49, 141);7;4.56129;164596326;933
311;C(311, 31, 77, 99);7;4.56129;164596326;933
311;C(311, 32, 42, 71);7;4.56129;164596326;933
311;C(311, 32, 44, 149);7;4.56129;164596326;933
311;C(311, 32, 54, 94);7;4.56129;164596326;933
311;C(311, 33, 78, 114);7;4.56129;164596326;933
311;C(311, 34, 46, 134);7;4.56129;164596326;933
311;C(311, 34, 53, 101);7;4.56129;164596326;933
311;C(311, 34, 56, 72);7;4.56129;164596326;933
311;C(311, 34, 61, 137);7;4.56129;164596326;933
311;C(311, 35, 43, 98);7;4.56129;164596326;933
311;C(311, 35, 45, 99);7;4.56129;164596326;933
311;C(311, 35, 77, 111);7;4.56129;164596326;933
311;C(311, 35, 80, 87);7;4.56129;164596326;933
311;C(311, 35, 82, 143);7;4.56129;164596326;933
311;C(311, 35, 107, 129);7;4.56129;164596326;933
311;C(311, 36, 41, 125);7;4.56129;164596326;933
311;C(311, 36, 51, 106);7;4.56129;164596326;933
311;C(311, 36, 62, 148);7;4.56129;164596326;933
311;C(311, 36, 67, 87);7;4.56129;164596326;933
311;C(311, 36, 76, 111);7;4.56129;164596326;933
311;C(311, 37, 43, 144);7;4.56129;164596326;933
311;C(311, 37, 68, 122);7;4.56129;164596326;933
311;C(311, 37, 78, 92);7;4.56129;164596326;933
311;C(311, 37, 81, 83);7;4.56129;164596326;933
311;C(311, 38, 40, 88);7;4.56129;164596326;933
311;C(311, 38, 58, 142);7;4.56129;164596326;933
311;C(311, 39, 46, 137);7;4.56129;164596326;933
311;C(311, 39, 47, 119);7;4.56129;164596326;933
311;C(311, 39, 57, 139);7;4.56129;164596326;933
311;C(311, 39, 63, 133);7;4.56129;164596326;933
311;C(311, 39, 113, 125);7;4.56129;164596326;933
311;C(311, 39, 134, 148);7;4.56129;164596326;933
311;C(311, 40, 47, 55);7;4.56129;164596326;933
311;C(311, 40, 84, 119);7;4.56129;164596326;933
311;C(311, 40, 112, 138);7;4.56129;164596326;933
311;C(311, 41, 52, 55);7;4.56129;164596326;933
311;C(311, 41, 84, 138);7;4.56129;164596326;933
311;C(311, 41, 134, 154);7;4.56129;164596326;933
311;C(311, 41, 151, 152);7;4.56129;164596326;933
311;C(311, 42, 54, 130);7;4.56129;164596326;933
311;C(311, 42, 69, 135);7;4.56129;164596326;933
311;C(311, 43, 68, 92);7;4.56129;164596326;933
311;C(311, 44, 61, 97);7;4.56129;164596326;933
311;C(311, 44, 95, 145);7;4.56129;164596326;933
311;C(311, 44, 101, 151);7;4.56129;164596326;933
311;C(311, 44, 104, 152);7;4.56129;164596326;933
311;C(311, 45, 61, 95);7;4.56129;164596326;933
311;C(311, 45, 77, 129);7;4.56129;164596326;933
311;C(311, 45, 78, 126);7;4.56129;164596326;933
311;C(311, 46, 59, 120);7;4.56129;164596326;933
311;C(311, 46, 117, 141);7;4.56129;164596326;933
311;C(311, 46, 139, 148);7;4.56129;164596326;933
311;C(311, 47, 52, 63);7;4.56129;164596326;933
311;C(311, 47, 114, 120);7;4.56129;164596326;933
311;C(311, 48, 49, 63);7;4.56129;164596326;933
311;C(311, 48, 66, 68);7;4.56129;164596326;933
311;C(311, 48, 81, 141);7;4.56129;164596326;933
311;C(311, 48, 106, 148);7;4.56129;164596326;933
311;C(311, 48, 116, 118);7;4.56129;164596326;933
311;C(311, 49, 112, 127);7;4.56129;164596326;933
311;C(311, 49, 134, 138);7;4.56129;164596326;933
311;C(311, 50, 51, 64);7;4.56129;164596326;933
311;C(311, 50, 69, 97);7;4.56129;164596326;933
311;C(311, 50, 71, 105);7;4.56129;164596326;933
311;C(311, 50, 108, 110);7;4.56129;164596326;933
311;C(311, 51, 69, 110);7;4.56129;164596326;933
311;C(311, 51, 84, 108);7;4.56129;164596326;933
311;C(311, 51, 109, 150);7;4.56129;164596326;933
311;C(311, 52, 79, 146);7;4.56129;164596326;933
311;C(311, 53, 69, 89);7;4.56129;164596326;933
311;C(311, 53, 70, 97);7;4.56129;164596326;933
311;C(311, 53, 90, 154);7;4.56129;164596326;933
311;C(311, 54, 79, 152);7;4.56129;164596326;933
311;C(311, 54, 89, 93);7;4.56129;164596326;933
311;C(311, 55, 107, 111);7;4.56129;164596326;933
311;C(311, 55, 112, 154);7;4.56129;164596326;933
311;C(311, 55, 121, 130);7;4.56129;164596326;933
311;C(311, 56, 77, 128);7;4.56129;164596326;933
311;C(311, 56, 82, 109);7;4.56129;164596326;933
311;C(311, 56, 92, 131);7;4.56129;164596326;933
311;C(311, 57, 60, 132);7;4.56129;164596326;933
311;C(311, 57, 87, 98);7;4.56129;164596326;933
311;C(311, 58, 115, 124);7;4.56129;164596326;933
311;C(311, 58, 127, 154);7;4.56129;164596326;933
311;C(311, 59, 90, 155);7;4.56129;164596326;933
311;C(311, 59, 103, 123);7;4.56129;164596326;933
311;C(311, 59, 115, 119);7;4.56129;164596326;933
311;C(311, 60, 73, 85);7;4.56129;164596326;933
311;C(311, 60, 104, 143);7;4.56129;164596326;933
311;C(311, 61, 72, 82);7;4.56129;164596326;933
311;C(311, 61, 78, 85);7;4.56129;164596326;933
311;C(311, 62, 68, 111);7;4.56129;164596326;933
311;C(311, 62, 113, 154);7;4.56129;164596326;933
311;C(311, 63, 81, 116);7;4.56129;164596326;933
311;C(311, 64, 84, 142);7;4.56129;164596326;933
311;C(311, 64, 108, 123);7;4.56129;164596326;933
311;C(311, 65, 95, 128);7;4.56129;164596326;933
311;C(311, 65, 105, 118);7;4.56129;164596326;933
311;C(311, 66, 83, 155);7;4.56129;164596326;933
311;C(311, 67, 69, 131);7;4.56129;164596326;933
311;C(311, 67, 74, 136);7;4.56129;164596326;933
311;C(311, 67, 77, 135);7;4.56129;164596326;933
311;C(311, 68, 106, 109);7;4.56129;164596326;933
311;C(311, 68, 112, 144);7;4.56129;164596326;933
311;C(311, 70, 86, 115);7;4.56129;164596326;933
311;C(311, 70, 89, 154);7;4.56129;164596326;933
311;C(311, 70, 90, 113);7;4.56129;164596326;933
311;C(311, 70, 137, 151);7;4.56129;164596326;933
311;C(311, 71, 83, 94);7;4.56129;164596326;933
311;C(311, 71, 92, 118);7;4.56129;164596326;933
311;C(311, 72, 89, 152);7;4.56129;164596326;933
311;C(311, 72, 99, 102);7;4.56129;164596326;933
311;C(311, 72, 134, 137);7;4.56129;164596326;933
311;C(311, 73, 78, 94);7;4.56129;164596326;933
311;C(311, 73, 80, 143);7;4.56129;164596326;933
311;C(311, 73, 81, 118);7;4.56129;164596326;933
311;C(311, 74, 127, 155);7;4.56129;164596326;933
311;C(311, 74, 145, 149);7;4.56129;164596326;933
311;C(311, 75, 79, 96);7;4.56129;164596326;933
311;C(311, 75, 101, 130);7;4.56129;164596326;933
311;C(311, 75, 127, 142);7;4.56129;164596326;933
311;C(311, 75, 146, 149);7;4.56129;164596326;933
311;C(311, 76, 80, 135);7;4.56129;164596326;933
311;C(311, 79, 126, 149);7;4.56129;164596326;933
311;C(311, 80, 94, 110);7;4.56129;164596326;933
311;C(311, 81, 139, 140);7;4.56129;164596326;933
311;C(311, 82, 104, 110);7;4.56129;164596326;933
311;C(311, 85, 131, 140);7;4.56129;164596326;933
311;C(311, 86, 127, 136);7;4.56129;164596326;933
311;C(311, 88, 117, 122);7;4.56129;164596326;933
311;C(311, 89, 97, 110);7;4.56129;164596326;933
311;C(311, 89, 124, 136);7;4.56129;164596326;933
311;C(311, 90, 121, 122);7;4.56129;164596326;933
311;C(311, 91, 95, 100);7;4.56129;164596326;933
311;C(311, 91, 102, 138);7;4.56129;164596326;933
311;C(311, 91, 103, 147);7;4.56129;164596326;933
311;C(311, 91, 117, 133);7;4.56129;164596326;933
311;C(311, 91, 123, 151);7;4.56129;164596326;933
311;C(311, 93, 99, 136);7;4.56129;164596326;933
311;C(311, 93, 112, 147);7;4.56129;164596326;933
311;C(311, 94, 104, 126);7;4.56129;164596326;933
311;C(311, 95, 102, 143);7;4.56129;164596326;933
311;C(311, 96, 98, 126);7;4.56129;164596326;933
311;C(311, 96, 132, 136);7;4.56129;164596326;933
311;C(311, 100, 101, 142);7;4.56129;164596326;933
311;C(311, 100, 102, 128);7;4.56129;164596326;933
311;C(311, 100, 117, 138);7;4.56129;164596326;933
311;C(311, 106, 117, 140);7;4.56129;164596326;933
311;C(311, 106, 133, 138);7;4.56129;164596326;933
311;C(311, 107, 113, 144);7;4.56129;164596326;933
311;C(311, 108, 125, 133);7;4.56129;164596326;933
311;C(311, 111, 121, 129);7;4.56129;164596326;933
311;C(311, 114, 115, 137);7;4.56129;164596326;933
311;C(311, 119, 150, 153);7;4.56129;164596326;933
311;C(311, 120, 141, 146);7;4.56129;164596326;933
311;C(311, 122, 141, 155);7;4.56129;164596326;933
311;C(311, 122, 144, 147);7;4.56129;164596326;933
311;C(311, 123, 142, 145);7;4.56129;164596326;933
311;C(311, 123, 146, 155);7;4.56129;164596326;933
312;C(312, 4, 28, 39);6;4.62379;156260161;936
312;C(312, 4, 28, 117);6;4.62379;156260161;936
312;C(312, 4, 39, 44);6;4.62379;156260161;936
312;C(312, 4, 44, 117);6;4.62379;156260161;936
312;C(312, 20, 39, 92);6;4.62379;156260161;936
312;C(312, 20, 39, 140);6;4.62379;156260161;936
312;C(312, 20, 92, 117);6;4.62379;156260161;936
312;C(312, 20, 117, 140);6;4.62379;156260161;936
312;C(312, 28, 39, 116);6;4.62379;156260161;936
312;C(312, 28, 116, 117);6;4.62379;156260161;936
312;C(312, 39, 44, 140);6;4.62379;156260161;936
312;C(312, 39, 68, 124);6;4.62379;156260161;936
312;C(312, 39, 68, 148);6;4.62379;156260161;936
312;C(312, 39, 76, 92);6;4.62379;156260161;936
312;C(312, 39, 76, 100);6;4.62379;156260161;936
312;C(312, 39, 100, 148);6;4.62379;156260161;936
312;C(312, 39, 116, 124);6;4.62379;156260161;936
312;C(312, 44, 117, 140);6;4.62379;156260161;936
312;C(312, 68, 117, 124);6;4.62379;156260161;936
312;C(312, 68, 117, 148);6;4.62379;156260161;936
312;C(312, 76, 92, 117);6;4.62379;156260161;936
312;C(312, 76, 100, 117);6;4.62379;156260161;936
312;C(312, 100, 117, 148);6;4.62379;156260161;936
312;C(312, 116, 117, 124);6;4.62379;156260161;936
313;C(313, 1, 28, 34);6;4.63462;166367216;939
313;C(313, 1, 36, 46);6;4.63462;166367216;939
313;C(313, 1, 113, 123);6;4.63462;166367216;939
313;C(313, 2, 56, 68);6;4.63462;166367216;939
313;C(313, 2, 67, 87);6;4.63462;166367216;939
313;C(313, 2, 72, 92);6;4.63462;166367216;939
313;C(313, 3, 26, 56);6;4.63462;166367216;939
313;C(313, 3, 84, 102);6;4.63462;166367216;939
313;C(313, 3, 108, 138);6;4.63462;166367216;939
313;C(313, 4, 112, 136);6;4.63462;166367216;939
313;C(313, 4, 129, 144);6;4.63462;166367216;939
313;C(313, 4, 134, 139);6;4.63462;166367216;939
313;C(313, 5, 11, 61);6;4.63462;166367216;939
313;C(313, 5, 83, 133);6;4.63462;166367216;939
313;C(313, 5, 140, 143);6;4.63462;166367216;939
313;C(313, 6, 37, 97);6;4.63462;166367216;939
313;C(313, 6, 52, 112);6;4.63462;166367216;939
313;C(313, 6, 109, 145);6;4.63462;166367216;939
313;C(313, 7, 9, 61);6;4.63462;166367216;939
313;C(313, 7, 75, 117);6;4.63462;166367216;939
313;C(313, 7, 78, 148);6;4.63462;166367216;939
313;C(313, 8, 25, 55);6;4.63462;166367216;939
313;C(313, 8, 35, 45);6;4.63462;166367216;939
313;C(313, 8, 41, 89);6;4.63462;166367216;939
313;C(313, 9, 11, 101);6;4.63462;166367216;939
313;C(313, 9, 78, 145);6;4.63462;166367216;939
313;C(313, 10, 22, 122);6;4.63462;166367216;939
313;C(313, 10, 27, 33);6;4.63462;166367216;939
313;C(313, 10, 47, 147);6;4.63462;166367216;939
313;C(313, 11, 83, 120);6;4.63462;166367216;939
313;C(313, 12, 23, 95);6;4.63462;166367216;939
313;C(313, 12, 74, 119);6;4.63462;166367216;939
313;C(313, 12, 89, 104);6;4.63462;166367216;939
313;C(313, 13, 28, 155);6;4.63462;166367216;939
313;C(313, 13, 34, 96);6;4.63462;166367216;939
313;C(313, 13, 51, 129);6;4.63462;166367216;939
313;C(313, 14, 17, 156);6;4.63462;166367216;939
313;C(313, 14, 18, 122);6;4.63462;166367216;939
313;C(313, 14, 79, 150);6;4.63462;166367216;939
313;C(313, 15, 33, 130);6;4.63462;166367216;939
313;C(313, 15, 64, 86);6;4.63462;166367216;939
313;C(313, 15, 107, 116);6;4.63462;166367216;939
313;C(313, 16, 50, 110);6;4.63462;166367216;939
313;C(313, 16, 70, 90);6;4.63462;166367216;939
313;C(313, 16, 82, 135);6;4.63462;166367216;939
313;C(313, 17, 43, 100);6;4.63462;166367216;939
313;C(313, 17, 48, 150);6;4.63462;166367216;939
313;C(313, 18, 22, 111);6;4.63462;166367216;939
313;C(313, 18, 23, 156);6;4.63462;166367216;939
313;C(313, 19, 20, 94);6;4.63462;166367216;939
313;C(313, 19, 44, 146);6;4.63462;166367216;939
313;C(313, 19, 58, 65);6;4.63462;166367216;939
313;C(313, 20, 44, 69);6;4.63462;166367216;939
313;C(313, 20, 54, 66);6;4.63462;166367216;939
313;C(313, 21, 27, 130);6;4.63462;166367216;939
313;C(313, 21, 38, 88);6;4.63462;166367216;939
313;C(313, 21, 79, 131);6;4.63462;166367216;939
313;C(313, 22, 73, 147);6;4.63462;166367216;939
313;C(313, 23, 111, 119);6;4.63462;166367216;939
313;C(313, 24, 46, 123);6;4.63462;166367216;939
313;C(313, 24, 75, 148);6;4.63462;166367216;939
313;C(313, 24, 105, 135);6;4.63462;166367216;939
313;C(313, 25, 39, 102);6;4.63462;166367216;939
313;C(313, 25, 74, 89);6;4.63462;166367216;939
313;C(313, 26, 55, 102);6;4.63462;166367216;939
313;C(313, 26, 68, 121);6;4.63462;166367216;939
313;C(313, 27, 79, 122);6;4.63462;166367216;939
313;C(313, 28, 36, 69);6;4.63462;166367216;939
313;C(313, 29, 47, 127);6;4.63462;166367216;939
313;C(313, 29, 82, 105);6;4.63462;166367216;939
313;C(313, 29, 124, 147);6;4.63462;166367216;939
313;C(313, 30, 53, 66);6;4.63462;166367216;939
313;C(313, 30, 81, 99);6;4.63462;166367216;939
313;C(313, 30, 128, 141);6;4.63462;166367216;939
313;C(313, 31, 57, 60);6;4.63462;166367216;939
313;C(313, 31, 71, 115);6;4.63462;166367216;939
313;C(313, 31, 136, 139);6;4.63462;166367216;939
313;C(313, 32, 43, 149);6;4.63462;166367216;939
313;C(313, 32, 93, 100);6;4.63462;166367216;939
313;C(313, 32, 133, 140);6;4.63462;166367216;939
313;C(313, 33, 47, 64);6;4.63462;166367216;939
313;C(313, 34, 86, 113);6;4.63462;166367216;939
313;C(313, 35, 41, 62);6;4.63462;166367216;939
313;C(313, 35, 77, 114);6;4.63462;166367216;939
313;C(313, 36, 44, 91);6;4.63462;166367216;939
313;C(313, 37, 80, 137);6;4.63462;166367216;939
313;C(313, 37, 112, 144);6;4.63462;166367216;939
313;C(313, 38, 40, 125);6;4.63462;166367216;939
313;C(313, 38, 116, 130);6;4.63462;166367216;939
313;C(313, 39, 74, 153);6;4.63462;166367216;939
313;C(313, 39, 84, 152);6;4.63462;166367216;939
313;C(313, 40, 88, 138);6;4.63462;166367216;939
313;C(313, 40, 108, 132);6;4.63462;166367216;939
313;C(313, 41, 104, 142);6;4.63462;166367216;939
313;C(313, 42, 51, 155);6;4.63462;166367216;939
313;C(313, 42, 53, 54);6;4.63462;166367216;939
313;C(313, 42, 76, 137);6;4.63462;166367216;939
313;C(313, 43, 48, 103);6;4.63462;166367216;939
313;C(313, 45, 55, 121);6;4.63462;166367216;939
313;C(313, 45, 77, 99);6;4.63462;166367216;939
313;C(313, 46, 75, 91);6;4.63462;166367216;939
313;C(313, 48, 67, 92);6;4.63462;166367216;939
313;C(313, 49, 63, 114);6;4.63462;166367216;939
313;C(313, 49, 80, 97);6;4.63462;166367216;939
313;C(313, 49, 101, 120);6;4.63462;166367216;939
313;C(313, 50, 78, 109);6;4.63462;166367216;939
313;C(313, 50, 135, 148);6;4.63462;166367216;939
313;C(313, 51, 137, 144);6;4.63462;166367216;939
313;C(313, 52, 71, 136);6;4.63462;166367216;939
313;C(313, 52, 109, 110);6;4.63462;166367216;939
313;C(313, 53, 76, 81);6;4.63462;166367216;939
313;C(313, 54, 69, 155);6;4.63462;166367216;939
313;C(313, 56, 72, 138);6;4.63462;166367216;939
313;C(313, 57, 118, 139);6;4.63462;166367216;939
313;C(313, 57, 125, 132);6;4.63462;166367216;939
313;C(313, 58, 59, 94);6;4.63462;166367216;939
313;C(313, 58, 103, 149);6;4.63462;166367216;939
313;C(313, 59, 67, 103);6;4.63462;166367216;939
313;C(313, 59, 87, 128);6;4.63462;166367216;939
313;C(313, 60, 106, 132);6;4.63462;166367216;939
313;C(313, 60, 115, 151);6;4.63462;166367216;939
313;C(313, 61, 117, 143);6;4.63462;166367216;939
313;C(313, 62, 83, 142);6;4.63462;166367216;939
313;C(313, 62, 114, 120);6;4.63462;166367216;939
313;C(313, 63, 76, 80);6;4.63462;166367216;939
313;C(313, 63, 77, 81);6;4.63462;166367216;939
313;C(313, 64, 113, 127);6;4.63462;166367216;939
313;C(313, 65, 140, 149);6;4.63462;166367216;939
313;C(313, 65, 143, 146);6;4.63462;166367216;939
313;C(313, 66, 94, 128);6;4.63462;166367216;939
313;C(313, 68, 87, 141);6;4.63462;166367216;939
313;C(313, 70, 82, 124);6;4.63462;166367216;939
313;C(313, 70, 85, 154);6;4.63462;166367216;939
313;C(313, 71, 90, 110);6;4.63462;166367216;939
313;C(313, 72, 88, 131);6;4.63462;166367216;939
313;C(313, 73, 85, 124);6;4.63462;166367216;939
313;C(313, 73, 98, 111);6;4.63462;166367216;939
313;C(313, 84, 106, 108);6;4.63462;166367216;939
313;C(313, 85, 98, 126);6;4.63462;166367216;939
313;C(313, 86, 96, 107);6;4.63462;166367216;939
313;C(313, 90, 115, 154);6;4.63462;166367216;939
313;C(313, 91, 117, 146);6;4.63462;166367216;939
313;C(313, 92, 131, 150);6;4.63462;166367216;939
313;C(313, 93, 95, 104);6;4.63462;166367216;939
313;C(313, 93, 133, 142);6;4.63462;166367216;939
313;C(313, 95, 100, 156);6;4.63462;166367216;939
313;C(313, 96, 129, 134);6;4.63462;166367216;939
313;C(313, 97, 101, 145);6;4.63462;166367216;939
313;C(313, 98, 119, 153);6;4.63462;166367216;939
313;C(313, 99, 121, 141);6;4.63462;166367216;939
313;C(313, 105, 123, 127);6;4.63462;166367216;939
313;C(313, 106, 151, 152);6;4.63462;166367216;939
313;C(313, 107, 118, 134);6;4.63462;166367216;939
313;C(313, 116, 118, 125);6;4.63462;166367216;939
313;C(313, 126, 151, 154);6;4.63462;166367216;939
313;C(313, 126, 152, 153);6;4.63462;166367216;939
314;C(314, 1, 30, 38);6;4.57508;159707983;942
314;C(314, 2, 21, 144);6;4.57508;159707983;942
314;C(314, 2, 33, 48);6;4.57508;159707983;942
314;C(314, 3, 90, 114);6;4.57508;159707983;942
314;C(314, 4, 26, 115);6;4.57508;159707983;942
314;C(314, 4, 91, 96);6;4.57508;159707983;942
314;C(314, 5, 124, 150);6;4.57508;159707983;942
314;C(314, 6, 63, 118);6;4.57508;159707983;942
314;C(314, 6, 99, 144);6;4.57508;159707983;942
314;C(314, 7, 48, 104);6;4.57508;159707983;942
314;C(314, 8, 25, 122);6;4.57508;159707983;942
314;C(314, 8, 52, 73);6;4.57508;159707983;942
314;C(314, 9, 28, 44);6;4.57508;159707983;942
314;C(314, 10, 74, 149);6;4.57508;159707983;942
314;C(314, 10, 92, 105);6;4.57508;159707983;942
314;C(314, 11, 16, 104);6;4.57508;159707983;942
314;C(314, 12, 26, 41);6;4.57508;159707983;942
314;C(314, 12, 31, 78);6;4.57508;159707983;942
314;C(314, 13, 76, 134);6;4.57508;159707983;942
314;C(314, 14, 22, 83);6;4.57508;159707983;942
314;C(314, 14, 66, 147);6;4.57508;159707983;942
314;C(314, 15, 58, 136);6;4.57508;159707983;942
314;C(314, 16, 70, 107);6;4.57508;159707983;942
314;C(314, 17, 18, 118);6;4.57508;159707983;942
314;C(314, 18, 40, 125);6;4.57508;159707983;942
314;C(314, 19, 58, 94);6;4.57508;159707983;942
314;C(314, 20, 53, 130);6;4.57508;159707983;942
314;C(314, 20, 141, 148);6;4.57508;159707983;942
314;C(314, 22, 49, 100);6;4.57508;159707983;942
314;C(314, 23, 62, 68);6;4.57508;159707983;942
314;C(314, 24, 52, 75);6;4.57508;159707983;942
314;C(314, 24, 95, 156);6;4.57508;159707983;942
314;C(314, 27, 84, 132);6;4.57508;159707983;942
314;C(314, 28, 132, 137);6;4.57508;159707983;942
314;C(314, 29, 72, 154);6;4.57508;159707983;942
314;C(314, 30, 92, 133);6;4.57508;159707983;942
314;C(314, 32, 57, 140);6;4.57508;159707983;942
314;C(314, 32, 106, 135);6;4.57508;159707983;942
314;C(314, 34, 43, 64);6;4.57508;159707983;942
314;C(314, 34, 67, 126);6;4.57508;159707983;942
314;C(314, 35, 74, 108);6;4.57508;159707983;942
314;C(314, 36, 78, 123);6;4.57508;159707983;942
314;C(314, 36, 80, 93);6;4.57508;159707983;942
314;C(314, 37, 146, 150);6;4.57508;159707983;942
314;C(314, 38, 85, 90);6;4.57508;159707983;942
314;C(314, 39, 86, 88);6;4.57508;159707983;942
314;C(314, 40, 51, 54);6;4.57508;159707983;942
314;C(314, 42, 65, 66);6;4.57508;159707983;942
314;C(314, 42, 116, 127);6;4.57508;159707983;942
314;C(314, 44, 59, 114);6;4.57508;159707983;942
314;C(314, 45, 94, 140);6;4.57508;159707983;942
314;C(314, 46, 131, 152);6;4.57508;159707983;942
314;C(314, 46, 142, 145);6;4.57508;159707983;942
314;C(314, 47, 98, 154);6;4.57508;159707983;942
314;C(314, 50, 56, 117);6;4.57508;159707983;942
314;C(314, 50, 103, 146);6;4.57508;159707983;942
314;C(314, 54, 61, 120);6;4.57508;159707983;942
314;C(314, 55, 80, 108);6;4.57508;159707983;942
314;C(314, 56, 88, 139);6;4.57508;159707983;942
314;C(314, 60, 76, 155);6;4.57508;159707983;942
314;C(314, 60, 109, 130);6;4.57508;159707983;942
314;C(314, 62, 81, 82);6;4.57508;159707983;942
314;C(314, 64, 102, 113);6;4.57508;159707983;942
314;C(314, 68, 71, 128);6;4.57508;159707983;942
314;C(314, 69, 110, 128);6;4.57508;159707983;942
314;C(314, 70, 101, 110);6;4.57508;159707983;942
314;C(314, 72, 89, 156);6;4.57508;159707983;942
314;C(314, 77, 100, 112);6;4.57508;159707983;942
314;C(314, 79, 138, 142);6;4.57508;159707983;942
314;C(314, 82, 84, 97);6;4.57508;159707983;942
